pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
3164,box cut man,man cutting tape box,3.4,NEUTRAL
3165,man cutting tape box,man cutting box,3.7,NEUTRAL
3166,man cutting box,man cutting tape box,3.7,NEUTRAL
3170,young boy playing wind instrument,young boy playing wind instrument,4.3,CONTRADICTION
3182,man slowly trekking woods,man hiking woods,4.5,ENTAILMENT
3186,man slicing tomato,man slicing tomato,3,CONTRADICTION
3187,woman slicing carrot,woman cutting carrot,4.9,ENTAILMENT
3188,woman putting away carrot,woman slicing carrot,3.9,NEUTRAL
3192,woman slicing carrot,man slicing tomato,2.1,NEUTRAL
3200,woman stirring meat bowl,lady mixing mixture meat bowl,4.7,ENTAILMENT
3201,woman stirring meat bowl,lady mixing meat mixture bowl,4.1,CONTRADICTION
3202,lady mixing meat mixture bowl,woman stirring meat bowl,4.6,ENTAILMENT
3203,lemon squeezed woman,woman squeezing lemon,4.9,ENTAILMENT
3208,woman squeezing juice lemon,woman squeezing lemon,3.7,CONTRADICTION
3213,kitten getting bored,kitten playing blue rope toy,2.6,NEUTRAL
3214,little cat playing toy,kitten playing toy,4.8,ENTAILMENT
3217,kitten playing blue rope toy,kitten playing toy,4,CONTRADICTION
3218,kitten playing toy made blue rope,kitten playing toy,4.6,ENTAILMENT
3221,boy fearfully walking across bridge,boy walking across bridge,4.7,ENTAILMENT
3223,man walking slowly across rope bridge,man walking slowly across bridge made rope,4.9,ENTAILMENT
3224,man stopped rope bridge,man walking slowly across rope bridge,3.8,NEUTRAL
3227,man walking slowly across rope bridge,boy fearfully walking across bridge,3.4,NEUTRAL
3228,boy walking across bridge,man walking slowly across rope bridge,2.7,NEUTRAL
3230,boy hanging fishing rod running front fish,boy hanging rod fishing running front fish,5,ENTAILMENT
3232,boy running away fishing line,young man running away fishing line,4.1,NEUTRAL
3238,boy running away fishing line,boy hanging fishing rod running front fish,3.6,NEUTRAL
3242,animal resting,animal running circles,3.3,NEUTRAL
3243,squirrel running circles,animal running tiredly circles,3.9,NEUTRAL
3248,woman boiling eggs,eggs boiled woman,4.9,ENTAILMENT
3252,woman putting two eggs pot water,woman boiling eggs,4.2,NEUTRAL
3253,woman taking two eggs pot water,woman boiling eggs,3.9,NEUTRAL
3254,eggs boiled woman,woman placing two eggs pot water,4.1,NEUTRAL
3255,woman placing two eggs pot water,woman drying eggs,3.5,NEUTRAL
3256,woman placing two eggs pot water,woman boiling eggs,4.2,ENTAILMENT
3257,man playing guitar,man playing guitar,5,ENTAILMENT
3260,man playing guitar,man dropping guitar,3.2,NEUTRAL
3261,man playing guitar,guitar played man,5,ENTAILMENT
3262,man playing guitar,man dropping guitar,3.3,NEUTRAL
3264,man playing guitar,nobody playing guitar,3.7,CONTRADICTION
3271,soccer player kicking ball somebody's legs,person kicking soccer ball feet,3.1,NEUTRAL
3272,soccer player kicking ball somebody's legs,person kicking ball soccer game somebody's feet,4.2,ENTAILMENT
3273,person kicking soccer ball somebody's feet,soccer player kicking ball somebody's legs,3.8,CONTRADICTION
3274,soccer player kicking ball somebody's legs,person kicking soccer ball feet,3.9,NEUTRAL
3277,"boy, young, running ocean waves",young boy running ocean waves,5,ENTAILMENT
3278,young boy running ocean waves,young boy running ocean waves,3.8,CONTRADICTION
3280,"boy, young, running ocean waves",child running ocean waves,4.4,ENTAILMENT
3281,child running ocean waves,young boy running ocean waves,3.6,NEUTRAL
3283,young boy running ocean waves,child running waves ocean,4.5,ENTAILMENT
3285,young boy running ocean waves,child running ocean waves,4,ENTAILMENT
3286,woman coating pork chop,cook coating pork chop,4.3,ENTAILMENT
3287,woman coating pork chop,woman coating pork chop,3.7,CONTRADICTION
3288,woman grating carrots,carrots grated woman,5,ENTAILMENT
3294,woman grating carrots,woman coating pork chop,2,NEUTRAL
3298,man woman strolling,man woman walking,4.5,ENTAILMENT
3299,man woman walking,man woman walking,2.8,CONTRADICTION
3303,man woman standing still woods,man woman walking,3.2,NEUTRAL
3304,man walking woman woods,man woman walking,4,ENTAILMENT
3311,south african plane flying blue sky,airplane flying air,2.7,NEUTRAL
3313,south african plane flying blue sky,airplane stationed ground,2.3,NEUTRAL
3314,south african plane flying blue sky,airplane flying air,3.9,ENTAILMENT
3316,woman cooking breaded pork chop,woman cooking breaded pork chop,3.4,CONTRADICTION
3319,woman chopping bread fried pork,woman frying breaded pork chop,2.9,NEUTRAL
3321,woman cooking breaded pork chop,woman frying breaded pork chop,4,NEUTRAL
3324,woman cooking breaded pork chop,woman frying breaded pork chop,3.7,CONTRADICTION
3325,woman frying breaded pork chop,woman cooking breaded pork chop,4.7,ENTAILMENT
3327,man slicing bread,man putting away bread,3.1,NEUTRAL
3329,woman slicing herbs,woman slicing herbs,3.8,CONTRADICTION
3330,man slicing bread,woman slicing herbs,2.4,NEUTRAL
3332,bread sliced man,woman slicing herbs,1.8,NEUTRAL
3336,man standing roof,man dancing roof,3.8,NEUTRAL
3339,top violin player standing roof man,man standing roof top playing violin,3.6,NEUTRAL
3340,man standing top roof playing violin,man dancing roof,3.2,NEUTRAL
3342,man dancing roof,top violin player standing roof man,2.7,NEUTRAL
3344,man standing roof top playing violin,man standing roof,4,ENTAILMENT
3345,man dancing roof,man standing roof top playing violin,3,NEUTRAL
3346,someone writing,someone typing,3.7,NEUTRAL
3347,one typing,someone typing,4,CONTRADICTION
3349,someone putting away keyboard,someone typing keyboard,3.315,NEUTRAL
3351,someone typing,someone putting away keyboard,2.9,NEUTRAL
3353,one typing,someone typing keyboard,2.7,CONTRADICTION
3357,woman peeling potato,potato peeled woman,4.9,ENTAILMENT
3358,woman peeling potato,woman putting away potato,3.3,NEUTRAL
3359,potato peeled woman,woman peeling potato,5,ENTAILMENT
3362,woman peeling potato,woman peeling potato,3.4,CONTRADICTION
3366,someone cleaning animal,someone cleansing animal,4.5,ENTAILMENT
3367,someone cleaning animal,someone dirtying animal,3.4,CONTRADICTION
3368,woman cleaning shrimp,someone cleansing animal,3.4,ENTAILMENT
3369,someone dirtying animal,woman cleaning shrimp,2,NEUTRAL
3370,woman cleaning shrimp,someone cleaning animal,3.9,ENTAILMENT
3371,woman cleaning shrimp,someone cleaning animal,2.6,NEUTRAL
3372,woman cleaning shrimp,someone cleaning animal,4.2,ENTAILMENT
3374,woman riding water scooter,woman riding water scooter,3.4,CONTRADICTION
3375,woman riding water scooter,woman riding scooter towards water,3.815,NEUTRAL
3376,boy speedily riding tricycle,boy riding tricycle,4.385,ENTAILMENT
3378,boy speedily riding tricycle,woman riding water scooter,1.4,NEUTRAL
3382,boy riding tricycle,woman riding scooter towards water,1.6,NEUTRAL
3385,panda bear eating bamboo,panda bear eating bamboo,3.9,CONTRADICTION
3386,one panda eating bamboo cane,panda eating bamboo,4.6,ENTAILMENT
3389,panda bear eating bamboo,panda eating bamboo,2.6,CONTRADICTION
3395,woman stirring eggs bowl,lady stirring eggs bowl,4.9,ENTAILMENT
3396,woman stirring eggs bowl,woman stirring eggs bowl,3.9,CONTRADICTION
3397,someone beating egg,lady stirring eggs bowl,3.9,NEUTRAL
3400,nobody beating egg,woman stirring eggs bowl,4.1,CONTRADICTION
3405,person unfolding tortilla,person folding tortilla,3.1,CONTRADICTION
3407,person unfolding tortilla,man folding tortilla,3.6,NEUTRAL
3411,man catching fish,man catching fish,4.9,ENTAILMENT
3412,man freeing fish,man catching fish,4,NEUTRAL
3413,big fish catching man,man catching fish,2.6,NEUTRAL
3414,woman carefully deboning fish,woman deboning fish,4.6,ENTAILMENT
3416,woman carefully deboning fish,man catching fish,1.4,NEUTRAL
3418,man catching fish,woman deboning fish,2.1,NEUTRAL
3422,man playing harp,man playing harp,5,ENTAILMENT
3424,man playing harp,man harping play,2.2,NEUTRAL
3426,man packing violin,man playing violin,3.6,NEUTRAL
3427,man playing harp,violin played man,2.7,NEUTRAL
3428,man packing violin,man playing harp,2.8,NEUTRAL
3429,man playing harp,man playing violin,3.1,NEUTRAL
3432,man playing violin,man playing harp,3.8,NEUTRAL
3435,person wiping butter tray,person spreading butter tray,4.1,ENTAILMENT
3436,person wiping butter tray,person removing butter tray,3.6,NEUTRAL
3437,person buttering tray,person spreading butter tray,4.9,ENTAILMENT
3438,person removing butter tray,person buttering tray,3.9,NEUTRAL
3440,person wiping butter tray,person buttering tray,3.9,CONTRADICTION
3443,woman receiving volleyballs,woman serving volleyballs net,4.1,NEUTRAL
3444,woman handed volleyballs another woman,one woman handing volleyballs another woman,5,ENTAILMENT
3448,one woman handing volleyballs another woman,woman throwing volleyballs net,4,NEUTRAL
3451,one man chopping log axe,man chopping log axe,4.9,ENTAILMENT
3452,man chopping log axe,man chopping log axe,3.3,CONTRADICTION
3453,man chopping trunk tree axe,man chopping tree trunk axe,4.9,ENTAILMENT
3454,man chopping tree trunk axe,man chopping tree trunk axe,3.9,CONTRADICTION
3461,man playing guitar,man playing guitar,2.8,CONTRADICTION
3462,man strumming guitar,man playing guitar,4.5,ENTAILMENT
3465,man putting away guitar,man playing guitar,3.6,NEUTRAL
3467,man playing guitar,man playing guitar,4.285,CONTRADICTION
3471,man thinking,man thinking,5,ENTAILMENT
3472,man thinking,man thinking,3.5,CONTRADICTION
3479,man thinking,man dancing,2.6,NEUTRAL
3480,"cat white coat, perched small wooden cabinet, looking outside window",white cat perched small wooden cabinet looking outside window,4.8,ENTAILMENT
3484,cat perched table looking window,cat perched table looking window,3.7,CONTRADICTION
3486,white cat perched small wooden cabinet looking outside window,cat perched table looking curiously window,4,ENTAILMENT
3487,white cat perched small wooden cabinet looking outside window,cat perched table looking window,3,NEUTRAL
3488,white cat perched small wooden cabinet looking outside window,cat looking window table perch,3.8,ENTAILMENT
3491,cat perched table looking window,someone perch looking small wooden cat white cabinet outside window,2.9,NEUTRAL
3492,white cat perched small wooden cabinet looking outside window,cat perched table looking window,4,NEUTRAL
3494,dog licking baby,dog licking baby,3.75,CONTRADICTION
3496,dog walking away baby,dog licking baby,3.1,NEUTRAL
3500,dog licking baby,baby licking dog,3,NEUTRAL
3504,woman slicing garlic,woman chopping garlic,4.4,ENTAILMENT
3507,woman dicing garlic,woman dicing garlic,3,CONTRADICTION
3508,woman chopping garlic,garlic diced woman,4.8,ENTAILMENT
3510,woman dicing garlic,woman slicing garlic,4.6,ENTAILMENT
3511,woman putting away garlic,woman dicing garlic,3.6,NEUTRAL
3512,woman chopping garlic,woman dicing garlic,4.8,ENTAILMENT
3514,woman dancing,woman dancing,2.9,CONTRADICTION
3516,man dancing,man dancing,3.9,CONTRADICTION
3517,man wildly dancing,woman dancing,3,NEUTRAL
3528,person writing pencil,person writing,3.4,NEUTRAL
3529,writing person penciling,person writing,2.9,NEUTRAL
3530,person writing pencil,person writing,4.8,ENTAILMENT
3533,somebody boiling okra pot,someone boiling okra pot,4.8,ENTAILMENT
3534,someone taking okra pot,someone boiling okra pot,3.8,NEUTRAL
3537,nobody cooking okra pan,someone cooking okra pan,3.7,CONTRADICTION
3538,someone boiling okra pot,okra cooked pan,4.1,NEUTRAL
3539,nobody cooking okra pan,someone boiling okra pot,2.6,NEUTRAL
3541,someone taking okra pot,someone cooking okra pan,4.1,NEUTRAL
3542,someone boiled okra pot,someone cooking okra pan,3,NEUTRAL
3543,someone boiling okra pot,someone cooking okra pan,4,NEUTRAL
3544,man dancing,man dancing,4.9,ENTAILMENT
3547,man speaking,man speaking,3.9,CONTRADICTION
3548,man talking,man dancing,2.7,NEUTRAL
3549,man speaking,man dancing,2.1,NEUTRAL
3552,man dancing,man speaking,1.9,NEUTRAL
3554,squirrel spinning around circles,squirrel spinning around circles,4.2,CONTRADICTION
3556,squirrel lying,squirrel running around circles,2.9,CONTRADICTION
3561,squirrel crazily spinning around circles,squirrel running around circles,4.45,ENTAILMENT
3565,paper cut scissors,paper cut scissors,3.7,CONTRADICTION
3566,paper cut scissors,paper scissors cut,3.085,NEUTRAL
3567,piece paper cut,paper cut,4.6,ENTAILMENT
3568,piece paper cut,piece paper cut,4,CONTRADICTION
3569,paper cut,paper cut scissors,4.9,ENTAILMENT
3571,someone cutting paper scissors,piece paper cut,4.5,ENTAILMENT
3572,piece paper cut,paper cut scissors,4.2,NEUTRAL
3574,paper cut scissors,piece paper cut,4.4,ENTAILMENT
3576,man putting flute,man playing flute,3.9,NEUTRAL
3577,man skillfully playing guitar,man playing guitar,4.5,ENTAILMENT
3579,man skillfully playing guitar,man playing flute,3.2,NEUTRAL
3580,man playing flute,man playing guitar,3.1,ENTAILMENT
3582,man putting flute,man playing guitar,2.5,NEUTRAL
3584,man playing drums,drums played man,4.9,ENTAILMENT
3589,man playing drums,man disassembling drum,3.385,NEUTRAL
3592,man playing drums,man playing drum,4.8,ENTAILMENT
3602,man floor exercises,man lazing,2.3,NEUTRAL
3603,man floor exercises,man exercises,4.3,ENTAILMENT
3607,monkey riding bike,monkey riding bike,3,CONTRADICTION
3611,bike ridden monkey,man riding bicycle,3.4,NEUTRAL
3614,monkey riding bike,man riding bicycle,2.6,NEUTRAL
3618,fish swimming,fish immobile,3.1,NEUTRAL
3620,fish immobile,fish swimming,3.8,CONTRADICTION
3623,fish swimming,fish swimming,4.3,ENTAILMENT
3624,woman clumsily putting meat pan,woman putting meat pan,4.5,ENTAILMENT
3627,meat dropped pan,meat dropped pan,3.2,CONTRADICTION
3629,woman putting meat pan,someone dropping meat pan,4.6,ENTAILMENT
3630,woman putting meat pan,meat dropped pan,3.5,NEUTRAL
3633,meat dropped pan,woman putting meat pan,3.8,NEUTRAL
3635,man holding frog,person holding frog,4.7,ENTAILMENT
3638,woman handling frog,woman handling frog,3.6,CONTRADICTION
3639,man holding frog,frog handled woman,3.5,NEUTRAL
3640,woman handling frog,man holding frog,3.6,NEUTRAL
3643,man holding frog,woman handling frog,3.5,NEUTRAL
3646,four young men standing still car exploding behind,four young men exploding car standing still behind,2.9,NEUTRAL
3647,"boys standing front car, burning",boys standing front burning car,5,ENTAILMENT
3649,boys standing front burning car,boys standing burning car,3.7,NEUTRAL
3650,"boys standing front car, burning",four young men standing still car exploding behind,4,NEUTRAL
3651,four young men standing still car exploding behind,boys standing front burning car,2.9,NEUTRAL
3653,boys standing front burning car,young men standing still car exploding behind,3.7,NEUTRAL
3658,boy filling pitcher water,boy filling pitcher water,3.5,CONTRADICTION
3666,man woman walking nicely,man woman walking,4.9,ENTAILMENT
3668,man strolling rain,man walking rain,5,ENTAILMENT
3669,man walking rain,man walking rain,3.5,CONTRADICTION
3672,man woman walking,man walking rain,2.7,NEUTRAL
3673,man woman walking,raining walking man,2.5,NEUTRAL
3682,men running race,racers running track,3.9,NEUTRAL
3684,runners racing track,men running race,3.9,NEUTRAL
3685,men running race,racers running track,3.8,NEUTRAL
3686,racers running track,men resting,1.3,NEUTRAL
3687,men running race,racers running track,3.9,NEUTRAL
3689,men packing suitcases trunk car,men packing suitcases trunk car,4.4,CONTRADICTION
3690,men packing suitcases trunk car,men suitcases packed trunk car,3.9,NEUTRAL
3691,men carefully putting suitcases trunk car,men putting suitcases trunk car,4.6,ENTAILMENT
3692,men putting suitcases trunk car,men putting suitcases trunk car,3.6,CONTRADICTION
3693,men carefully putting suitcases trunk car,men packing suitcases trunk car,4.5,ENTAILMENT
3694,men putting suitcases trunk car,men packing suitcases trunk car,3.1,CONTRADICTION
3695,men putting suitcases trunk car,men placing suitcases trunk car,4.9,ENTAILMENT
3696,men putting suitcases trunk car,men packing suitcases trunk car,4,CONTRADICTION
3697,men suitcases packed trunk car,men putting suitcases trunk car,2.7,NEUTRAL
3699,woman putting eyeshadow,eyeshadow put woman,5,ENTAILMENT
3701,woman putting make-up,woman putting make-up,4.8,ENTAILMENT
3702,woman putting make-up,woman removing make-up,2.915,CONTRADICTION
