pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
2790,guinea pig eating carrot,guinea pig eating carrot,4.4,CONTRADICTION
2793,"guinea pig, small, gnawing eating piece carrot floor",guinea pig eating carrot,4.4,ENTAILMENT
2794,small guinea pig gnawing eating piece carrot floor,guinea pig eating carrot,2.8,CONTRADICTION
2796,guinea pig eating carrot,small guinea pig gnawing eating piece carrot floor,3.6,NEUTRAL
2798,man confidently slicing carrot knife,man slicing carrot knife,4.5,ENTAILMENT
2801,woman slicing onion,woman slicing onion,3.335,CONTRADICTION
2804,man confidently slicing carrot knife,woman slicing onion,2.3,NEUTRAL
2805,woman slicing onion,man putting away carrot,1.6,NEUTRAL
2806,man slicing carrot knife,woman slicing onion,1.9,NEUTRAL
2808,plane taking,plane landing,3.8,NEUTRAL
2810,animated airplane landing,animated airplane taking,3.9,NEUTRAL
2814,animated airplane landing,plane taking,2.7,NEUTRAL
2816,woman cooking egg skillet,woman preparing egg skillet,4.7,ENTAILMENT
2819,woman carefully pouring mixture bowl mixing,woman pouring mixture bowl mixing,4.5,ENTAILMENT
2820,woman pouring mixture bowl mixing,woman taking mixture bowl,3.9,NEUTRAL
2823,woman cooking egg skillet,woman pouring mixture bowl mixing,2.2,NEUTRAL
2824,woman preparing egg skillet,woman pouring mixture bowl mixing,2.9,NEUTRAL
2825,woman pouring mixture bowl mixing,woman preparing skillet eggs,2.4,NEUTRAL
2826,woman preparing egg skillet,woman pouring mixture bowl mixing,3.3,NEUTRAL
2830,woman penciling eyeshadow,woman penciling eyeshadow,4.1,CONTRADICTION
2831,lady penciling eyeshadow,girl using eye pencil eyelid,4.4,ENTAILMENT
2832,woman penciling eyeshadow,girl using eye pencil eyelid,3.8,NEUTRAL
2833,girl using pencil eyes eyelid,woman penciling eyeshadow,4.4,ENTAILMENT
2834,woman penciling eyeshadow,girl using eye pencil eyelid,3.3,NEUTRAL
2835,girl using eye pencil eyelid,woman penciling eyeshadow,4.1,ENTAILMENT
2836,girl practicing piano,girl playing piano,4.5,ENTAILMENT
2840,"girl, little, playing grand piano stage",girl playing piano,4.1,ENTAILMENT
2841,girl playing piano,little girl walking stage,2.2,NEUTRAL
2843,girl playing piano,little girl playing grand piano stage,4.3,CONTRADICTION
2846,woman cooking eggs,woman cooking eggs,3.7,CONTRADICTION
2847,woman lovingly cooking something,woman cooking something,4.3,ENTAILMENT
2848,woman cooking something,woman cooking something,3.6,CONTRADICTION
2849,woman cooking eggs,woman lovingly cooking something,3.9,NEUTRAL
2852,woman cooking eggs,woman cooking something,3,NEUTRAL
2855,cats playing,cats playing,3.9,CONTRADICTION
2858,two cats playfully fighting,cats playing,4.4,ENTAILMENT
2859,cats playing,two cats lying together,3.3,NEUTRAL
2866,two people stopping motorcycle,two people riding motorcycle,3.465,NEUTRAL
2869,two bikes ridden two people,two people riding motorcycle,3.8,NEUTRAL
2871,two people riding motorcycle,two people riding bike,4.1,ENTAILMENT
2872,man riding mechanical bull,person riding mechanical bull,4.5,ENTAILMENT
2873,man riding mechanical bull,man riding mechanical bull,4.4,CONTRADICTION
2876,man riding mechanical bull,man riding bull mechanical,4.8,ENTAILMENT
2877,man riding mechanical bull,man riding mechanical bull,3.4,CONTRADICTION
2878,man riding mechanical bull,person riding mechanical bull,4.5,ENTAILMENT
2880,man riding mechanical bull,man riding mechanical bull,4.8,ENTAILMENT
2882,woman playing flute,woman putting flute,3.8,NEUTRAL
2884,woman playing flute,woman playing flute,4.2,CONTRADICTION
2885,woman playing flute,flute played woman,5,ENTAILMENT
2887,woman skillfully playing flute,woman playing flute,4.6,ENTAILMENT
2888,woman putting flute,woman playing flute,3.2,NEUTRAL
2889,woman playing flute,woman playing flute,5,ENTAILMENT
2892,man lifting weights,weights lifted man,4.9,ENTAILMENT
2893,man lifting weights,man lifting weights,4,CONTRADICTION
2895,man lifting weights,man lifting barbells,4.2,CONTRADICTION
2897,man lifting weights,man lowering barbells,3.8,NEUTRAL
2901,tree cut man axe,man cutting tree axe,4.9,ENTAILMENT
2902,man cutting tree axe,man watering tree,2.6,NEUTRAL
2904,man watering tree,man chopping tree axe,3.1,NEUTRAL
2906,man cutting tree axe,person planting tree,2.5,NEUTRAL
2912,girl applying makeup face,lady putting makeup,4.4,ENTAILMENT
2914,girl applying makeup face,woman putting makeup,4.1,NEUTRAL
2921,herd caribous crossing road quickly,herd deer crossing street,3.4,NEUTRAL
2922,herd caribous crossing road,herd deer crossing street,3.1,NEUTRAL
2923,herd caribous crossing road,one herd deer crossing street,3.7,NEUTRAL
2925,herd deer crossing street,herd caribous crossing road,3.8,NEUTRAL
2928,woman dicing carrot,woman cutting carrot,4.7,ENTAILMENT
2929,woman cutting carrot,woman cutting carrot,3.7,CONTRADICTION
2931,woman slicing onion,woman cutting carrot,2.5,NEUTRAL
2934,woman cutting carrot,woman slicing onion,3.4,NEUTRAL
2940,two men fighting pasture cows,two men fighting cattle pen,4,ENTAILMENT
2942,two cows fighting pasture man,two men fighting cattle pen,2.8,NEUTRAL
2944,two men outside cattle pen,two men fighting cow pasture,3.3,NEUTRAL
2946,woman putting cosmetics eyelid,woman applying cosmetics eyelid,5,ENTAILMENT
2947,woman putting cosmetics eyelid,woman removing cosmetics eyelid,3.3,CONTRADICTION
2948,woman penciling eyeshadow,woman penciling eyeshadow,5,ENTAILMENT
2949,woman penciling eyeshadow,woman penciling eyeshadow,3.6,CONTRADICTION
2950,woman penciling eyeshadow,woman putting cosmetics eyelid,4.3,ENTAILMENT
2953,woman penciling eyeshadow,woman removing cosmetics eyelid,3.135,CONTRADICTION
2954,woman penciling eyeshadow,woman putting cosmetics eyelid,4.3,ENTAILMENT
2962,man eating banana tree,man eating banana,4.2,CONTRADICTION
2963,man eating banana tree,man eating banana,4.5,ENTAILMENT
2973,large green ball hitting potato,big potato knocking green ball,4.1,NEUTRAL
2975,different teams playing football field,different teams playing football field,4.6,ENTAILMENT
2978,two teams enthusiastically playing soccer,two teams playing soccer,4.7,ENTAILMENT
2979,team playing soccer,two teams playing soccer,2.8,CONTRADICTION
2982,different teams playing football field,two teams playing soccer,3.8,ENTAILMENT
2985,different teams playing football field,two teams playing soccer,3,NEUTRAL
2986,boy playing keyboard,boy practicing keyboard,4.6,ENTAILMENT
2987,boy playing keyboard,boy playing keyboard,3.7,CONTRADICTION
2990,boy comfortably sitting room playing piano lamp,boy playing keyboard,3.9,NEUTRAL
2991,boy playing keyboard,boy standing room lamp light,2.1,NEUTRAL
2993,boy sitting room playing piano lamp light,boy playing keyboard,3.2,NEUTRAL
2999,man playing guitar,woman playing guitar electric,3.6,NEUTRAL
3000,woman playing electric guitar,man playing guitar,3.6,NEUTRAL
3001,woman playing electric guitar,guitar played man,2.9,NEUTRAL
3003,woman playing electric guitar,man playing guitar,3.9,NEUTRAL
3004,man suit standing microphone singing,man suit standing microphone singing,5,ENTAILMENT
3006,man stage passionately singing microphone,man stage singing microphone,4.6,ENTAILMENT
3008,man staging microphone singing,man stage singing microphone,3.4,NEUTRAL
3009,man suit standing microphone singing,man stage passionately singing microphone,4.2,NEUTRAL
3011,man suit standing microphone singing,man staging microphone singing,4.4,ENTAILMENT
3012,man suit standing microphone singing,man stage singing microphone,4,ENTAILMENT
3013,man stage singing microphone,man suit standing microphone singing,3.3,NEUTRAL
3017,three teenage girls dancing room,three young girls dancing room,4.6,ENTAILMENT
3020,three teenage girls idling room,teenage girls dancing camera,3.1,NEUTRAL
3021,girls teens dancing camera,three teenage girls dancing room,3.6,NEUTRAL
3023,teenage girls dancing camera,three teenage girls dancing room,3.8,NEUTRAL
3025,children jumping trampoline,children jumping trampoline,3.8,NEUTRAL
3026,two boy playing trampoline,boys playing trampoline,4.7,ENTAILMENT
3028,boys playing trampoline,children jumping trampoline,4.4,NEUTRAL
3029,nobody playing trampoline,children jumping trampoline,3.8,CONTRADICTION
3030,children jumping trampoline,two boy playing trampoline,4.1,NEUTRAL
3032,two boy playing trampoline,children jumping trampoline,4.3,NEUTRAL
3034,dog playing plastic container,dog playing plastic container,3.6,CONTRADICTION
3035,puppy playing plastic container,puppy playing container made plastic,5,ENTAILMENT
3037,puppy playing container made plastic,dog playing plastic container,4.6,ENTAILMENT
3040,puppy playing plastic container,dog playing plastic container,4,CONTRADICTION
3044,man jumping onto wall low,man jumping onto low wall,4.8,ENTAILMENT
3045,man jumping onto low wall,man jumping low wall,3.4,CONTRADICTION
3048,man athletically jumping wall,man jumping onto low wall,4,NEUTRAL
3051,man pouring oil pan,man pouring oil pan,5,ENTAILMENT
3052,man pouring oil pan,man pouring oil pan,3.2,CONTRADICTION
3053,man pouring oil skillet,oil poured skillet man,5,ENTAILMENT
3055,man pouring oil pan,oil poured skillet man,5,ENTAILMENT
3056,man pouring oil pan,man taking oil skillet,3.6,NEUTRAL
3057,man pouring oil skillet,man pouring oil pan,4.5,ENTAILMENT
3058,man pouring oil pan,man pouring oil skillet,3.7,CONTRADICTION
3060,woman driving car animatedly talking man seated beside,woman driving car talking man seated beside,4.65,ENTAILMENT
3063,woman man travelling car,woman man travelling automobile,4.9,ENTAILMENT
3064,woman man travelling car,woman man travelling car,3.6,CONTRADICTION
3066,woman driving car talking man seated beside,woman man travelling car,3.6,CONTRADICTION
3067,woman driving car animatedly talking man seated beside,woman man travelling car,4.1,ENTAILMENT
3070,woman driving car talking man seated beside,woman man travelling car,4.4,ENTAILMENT
3074,person ruffling fur cat,person combing fur cat,4.1,NEUTRAL
3075,fur cat combed person,person brushing cat,4.8,ENTAILMENT
3076,person ruffling fur cat,person brushing cat,3.8,NEUTRAL
3077,person combing fur cat,person brushing cat,4.3,ENTAILMENT
3078,nobody brushing cat,person combing fur cat,3.7,CONTRADICTION
3080,broccoli chopped woman,woman chopping broccoli,4.9,ENTAILMENT
3082,woman chopping garlic,woman slicing garlic,4.7,ENTAILMENT
3083,woman chopping garlic,woman chopping garlic,3,CONTRADICTION
3084,woman slicing garlic,woman chopping broccoli,2.9,NEUTRAL
3086,woman chopping garlic,broccoli chopped woman,3,NEUTRAL
3087,woman storing broccoli,woman chopping garlic,2.4,NEUTRAL
3088,woman chopping broccoli,woman chopping garlic,2.8,NEUTRAL
3089,women cheerfully dancing,women dancing,4.1,ENTAILMENT
3090,woman dancing,women dancing,3.6,CONTRADICTION
3093,men dancing,women dancing,3.5,NEUTRAL
3095,women cheerfully dancing,three men dancing,2.9,NEUTRAL
3096,three men dancing,woman dancing,2.935,NEUTRAL
3099,man sitting floor playing guitar,man sitting floor playing guitar,3.1,CONTRADICTION
3101,man sitting floor room strumming guitar,man sitting floor room strumming guitar,5,ENTAILMENT
3103,man sitting floor room strumming guitar,man sitting floor playing guitar,4.7,ENTAILMENT
3104,man sitting floor playing guitar,man pacing around room,1.7,NEUTRAL
3106,man sitting floor playing guitar,man sitting floor room strumming guitar,4.3,CONTRADICTION
3108,man sitting floor room strumming guitar,man sitting floor playing guitar,4.65,ENTAILMENT
3109,one man eating food,man eating food,4.9,ENTAILMENT
3112,man fasting,man eating,3.2,CONTRADICTION
3113,man eating food,person eating,4.4,ENTAILMENT
3115,one man eating food,man eating,4.55,ENTAILMENT
3116,man eating food,man eating,3.3,CONTRADICTION
3117,man eating,man eating food,4.7,ENTAILMENT
3118,woman carefully applying cosmetics eyelid,woman applying cosmetics eyelid,4.6,ENTAILMENT
3119,woman applying cosmetics eyelid,woman removing cosmetics eyelid,3.5,CONTRADICTION
3120,woman using pencil eyes applying eye liner eyelid,woman using eye pencil applying eye liner eyelid,4.9,ENTAILMENT
3124,woman carefully applying cosmetics eyelid,woman using eye pencil applying eye liner eyelid,4.3,NEUTRAL
3125,woman using eye pencil applying eye liner eyelid,woman removing cosmetics eyelid,3.8,NEUTRAL
3127,baby crawling happily,baby crawling happily,4.9,ENTAILMENT
3128,baby crawling happily,baby sitting,3,NEUTRAL
3131,baby crawling happily,baby sneezing frightening another baby,2.3,NEUTRAL
3133,baby crawling happily,baby sneezing scaring another baby,2.5,NEUTRAL
3135,baby crawling happily,baby sneezing scaring another baby,2.5,NEUTRAL
3136,monkey kicking gloved hand person,monkey kicking person's glove,4.365,ENTAILMENT
3137,monkey kicking gloved hand person,monkey kicking gloved hand person,4.265,CONTRADICTION
3138,gloved person kicking hand monkey,monkey kicking gloved hand person,3.1,NEUTRAL
3139,monkey trained martial arts,monkey practicing martial arts,4.3,ENTAILMENT
3141,monkey trained martial arts,monkey kicking gloved hand person,3.2,NEUTRAL
3142,monkey kicking gloved hand person,monkey practicing martial arts,3.2,NEUTRAL
3144,monkey kicking gloved hand person,monkey practicing martial arts,3.4,NEUTRAL
3145,monkey practicing martial arts,gloved person kicking hand monkey,3.2,NEUTRAL
3146,monkey practicing martial arts,monkey kicking gloved hand person,3.8,NEUTRAL
3147,man powerfully kicking soccer ball,man kicking soccer ball,4.5,ENTAILMENT
3148,man missing soccer ball,man kicking soccer ball,4.3,NEUTRAL
3149,man performing tricks soccer ball,man tricks soccer ball,5,ENTAILMENT
3151,man tricks soccer ball,man kicking soccer ball,3.8,NEUTRAL
3152,man kicking soccer ball,man running away soccer ball,3,NEUTRAL
3154,man missing soccer ball,man performing tricks soccer ball,3.5,NEUTRAL
3155,man performing tricks soccer ball,man kicking soccer ball,4.2,ENTAILMENT
3159,man cutting tape box,man cutting tape box,3.5,CONTRADICTION
3160,man cutting tape box,man taping cut box,3.4,NEUTRAL
3163,man taping cut box,man cutting box,3.4,NEUTRAL
3167,kid practicing instrument,kid playing instrument,4.5,ENTAILMENT
3168,kid playing instrument,kid throwing away instrument,3.1,NEUTRAL
3169,"boy, young, playing wind instrument",young boy playing wind instrument,5,ENTAILMENT
3171,"boy, young, playing wind instrument",kid playing instrument,4.7,ENTAILMENT
3172,young boy playing wind instrument,kid playing instrument,3.6,NEUTRAL
3173,young boy playing wind instrument,kid practicing instrument,4,NEUTRAL
3175,young boy playing wind instrument,kid playing instrument,4.2,ENTAILMENT
3176,man slowly trekking woods,man trekking woods,4.9,ENTAILMENT
3177,man trekking woods,man sitting woods,3.1,NEUTRAL
3178,man cheerfully hiking woods,man hiking woods,4.8,ENTAILMENT
3179,man hiking woods,man hiking woods,4.4,CONTRADICTION
3180,man cheerfully hiking woods,man trekking woods,4.2,ENTAILMENT
3183,man sitting woods,man hiking woods,3.3,NEUTRAL
3184,man trekking woods,man hiking woods,4.7,ENTAILMENT
3185,man slicing tomato,man slicing tomato,4.9,ENTAILMENT
3189,woman cutting carrot,man slicing tomato,3.1,NEUTRAL
3190,man slicing tomato,woman putting away carrot,1.7,NEUTRAL
3191,man slicing tomato,woman slicing carrot,3,NEUTRAL
3193,man slicing tomato,woman slicing carrot,3,NEUTRAL
3194,lady mixing meat mixture bowl,lady mixing mixture meat bowl,5,ENTAILMENT
3195,lady mixing meat mixture bowl,lady mixing meat mixture bowl,4,CONTRADICTION
3196,lady stirring meat bowl,woman stirring meat bowl,4.9,ENTAILMENT
3197,woman stirring meat bowl,woman stirring meat bowl,3.9,CONTRADICTION
3198,lady stirring meat bowl,lady mixing meat mixture bowl,4.4,ENTAILMENT
3199,lady mixing meat mixture bowl,woman stirring meat bowl,3.4,CONTRADICTION
3204,woman putting lemon,woman squeezing lemon,3.6,NEUTRAL
3205,woman squeezing juice lemon,woman squeezing juice lemon,4.9,ENTAILMENT
3206,woman squeezing juice lemon,woman squeezing juice lemon,3.6,CONTRADICTION
3207,woman squeezing lemon,woman squeezing juice lemon,4.9,ENTAILMENT
3209,woman squeezing juice lemon,lemon squeezed woman,4.6,ENTAILMENT
3210,woman putting lemon,woman squeezing juice lemon,3.3,NEUTRAL
3211,woman squeezing juice lemon,woman squeezing lemon,4.8,ENTAILMENT
3212,kitten playing blue rope toy,kitten playing toy made blue rope,4.8,ENTAILMENT
3215,kitten playing toy,kitten playing toy,2.4,CONTRADICTION
3216,kitten playing blue rope toy,little cat playing toy,4.6,ENTAILMENT
3219,kitten getting bored,kitten playing toy,3.4,NEUTRAL
